,align,no_align,time,distance,n_proj,n_epochs,seed,subject,target_subject,multifreq,reg,dataset,resample,epoch_tmin,epoch_tmax,cov_fs,cov_time_window,cross_subject,lr
1188,0.93,0.5,2.253354549407959,logsw,500,500,1884,4,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1189,0.825,0.82,2.279247760772705,logsw,500,500,1884,4,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1190,0.775,0.655,2.2554290294647217,logsw,500,500,1884,4,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1191,1.0,1.0,0.0,logsw,500,500,1884,4,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1192,0.64,0.505,2.304164171218872,logsw,500,500,1884,4,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1193,0.535,0.535,2.2496893405914307,logsw,500,500,1884,4,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1194,0.565,0.58,2.3594260215759277,logsw,500,500,1884,4,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1195,0.52,0.495,2.2635200023651123,logsw,500,500,1884,4,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1196,0.6,0.54,2.254472255706787,logsw,500,500,1884,4,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1197,0.595,0.565,2.2794055938720703,logsw,500,500,1884,4,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1198,0.535,0.54,2.2511119842529297,logsw,500,500,1884,4,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1199,0.505,0.515,2.2590432167053223,logsw,500,500,1884,4,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1200,0.935,0.55,2.2658028602600098,logsw,500,500,1884,5,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1201,0.9,0.715,2.271230697631836,logsw,500,500,1884,5,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1202,0.79,0.745,2.268035411834717,logsw,500,500,1884,5,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1203,0.78,0.665,2.2753043174743652,logsw,500,500,1884,5,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1204,1.0,1.0,0.0,logsw,500,500,1884,5,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1205,0.58,0.6,2.256619930267334,logsw,500,500,1884,5,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1206,0.68,0.67,2.244980812072754,logsw,500,500,1884,5,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1207,0.49,0.435,2.266543388366699,logsw,500,500,1884,5,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1208,0.58,0.505,2.2476749420166016,logsw,500,500,1884,5,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1209,0.56,0.51,2.250148296356201,logsw,500,500,1884,5,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1210,0.555,0.575,2.276853322982788,logsw,500,500,1884,5,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1211,0.47,0.47,2.2695677280426025,logsw,500,500,1884,5,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1212,0.8,0.51,2.2343316078186035,logsw,500,500,1884,6,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1213,0.785,0.63,2.264157772064209,logsw,500,500,1884,6,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1214,0.69,0.695,2.24886417388916,logsw,500,500,1884,6,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1215,0.705,0.595,2.300962448120117,logsw,500,500,1884,6,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1216,0.625,0.505,2.2427711486816406,logsw,500,500,1884,6,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1217,1.0,1.0,0.0,logsw,500,500,1884,6,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1218,0.67,0.66,2.248541831970215,logsw,500,500,1884,6,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1219,0.565,0.54,2.264754056930542,logsw,500,500,1884,6,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1220,0.575,0.525,2.2416164875030518,logsw,500,500,1884,6,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1221,0.575,0.58,2.258002996444702,logsw,500,500,1884,6,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1222,0.435,0.52,2.2670681476593018,logsw,500,500,1884,6,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1223,0.495,0.495,2.2566230297088623,logsw,500,500,1884,6,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1224,0.54,0.505,2.2536704540252686,logsw,500,500,1884,7,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1225,0.685,0.58,2.283905506134033,logsw,500,500,1884,7,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1226,0.55,0.535,2.257683277130127,logsw,500,500,1884,7,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1227,0.6,0.535,2.2527811527252197,logsw,500,500,1884,7,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1228,0.6,0.52,2.25239896774292,logsw,500,500,1884,7,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1229,0.58,0.55,2.250728130340576,logsw,500,500,1884,7,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1230,1.0,1.0,0.0,logsw,500,500,1884,7,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1231,0.555,0.565,2.528533935546875,logsw,500,500,1884,7,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1232,0.54,0.505,2.282658815383911,logsw,500,500,1884,7,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1233,0.53,0.515,2.259614944458008,logsw,500,500,1884,7,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1234,0.53,0.5,2.285879611968994,logsw,500,500,1884,7,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1235,0.53,0.535,2.272294759750366,logsw,500,500,1884,7,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1236,0.685,0.5,2.3753886222839355,logsw,500,500,1884,8,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1237,0.74,0.59,2.2471721172332764,logsw,500,500,1884,8,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1238,0.725,0.535,2.265576124191284,logsw,500,500,1884,8,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1239,0.695,0.71,2.2889959812164307,logsw,500,500,1884,8,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1240,0.5,0.465,2.268132448196411,logsw,500,500,1884,8,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1241,0.53,0.54,2.2880260944366455,logsw,500,500,1884,8,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1242,0.58,0.505,2.250943899154663,logsw,500,500,1884,8,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1243,1.0,1.0,0.0,logsw,500,500,1884,8,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1244,0.56,0.55,2.253706216812134,logsw,500,500,1884,8,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1245,0.605,0.585,2.2451090812683105,logsw,500,500,1884,8,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1246,0.485,0.535,2.2449936866760254,logsw,500,500,1884,8,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1247,0.575,0.5,2.2455451488494873,logsw,500,500,1884,8,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1248,0.94,0.5,2.2571282386779785,logsw,500,500,1884,9,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1249,0.78,0.77,2.2586398124694824,logsw,500,500,1884,9,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1250,0.79,0.595,2.2399396896362305,logsw,500,500,1884,9,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1251,0.77,0.745,2.2580981254577637,logsw,500,500,1884,9,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1252,0.62,0.51,2.2428171634674072,logsw,500,500,1884,9,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1253,0.615,0.56,2.2665224075317383,logsw,500,500,1884,9,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1254,0.575,0.595,2.2421934604644775,logsw,500,500,1884,9,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1255,0.555,0.545,2.2359423637390137,logsw,500,500,1884,9,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1256,1.0,1.0,0.0,logsw,500,500,1884,9,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1257,0.56,0.6,2.262866497039795,logsw,500,500,1884,9,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1258,0.385,0.45,2.2467637062072754,logsw,500,500,1884,9,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1259,0.56,0.57,2.264092206954956,logsw,500,500,1884,9,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1260,0.915,0.5,2.2542107105255127,logsw,500,500,1884,10,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1261,0.795,0.575,2.2510764598846436,logsw,500,500,1884,10,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1262,0.54,0.58,2.2284440994262695,logsw,500,500,1884,10,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1263,0.685,0.665,2.2833149433135986,logsw,500,500,1884,10,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1264,0.575,0.5,2.269552230834961,logsw,500,500,1884,10,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1265,0.515,0.535,2.270861864089966,logsw,500,500,1884,10,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1266,0.595,0.525,2.2399847507476807,logsw,500,500,1884,10,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1267,0.585,0.595,2.2669315338134766,logsw,500,500,1884,10,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1268,0.53,0.53,2.2768051624298096,logsw,500,500,1884,10,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1269,1.0,1.0,0.0,logsw,500,500,1884,10,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1270,0.61,0.48,2.246065378189087,logsw,500,500,1884,10,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1271,0.48,0.51,2.250720500946045,logsw,500,500,1884,10,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1272,0.415,0.5,2.2694101333618164,logsw,500,500,1884,11,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1273,0.71,0.565,2.2475335597991943,logsw,500,500,1884,11,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1274,0.435,0.47,2.279949188232422,logsw,500,500,1884,11,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1275,0.565,0.58,2.2542240619659424,logsw,500,500,1884,11,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1276,0.495,0.505,2.2397799491882324,logsw,500,500,1884,11,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1277,0.48,0.47,2.253450393676758,logsw,500,500,1884,11,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1278,0.415,0.415,2.2487645149230957,logsw,500,500,1884,11,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1279,0.57,0.625,2.2814524173736572,logsw,500,500,1884,11,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1280,0.355,0.49,2.258148431777954,logsw,500,500,1884,11,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1281,0.525,0.535,2.284600257873535,logsw,500,500,1884,11,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1282,1.0,1.0,0.0,logsw,500,500,1884,11,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1283,0.44,0.46,2.2335758209228516,logsw,500,500,1884,11,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1284,0.55,0.545,2.2695250511169434,logsw,500,500,1884,12,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1285,0.495,0.46,2.247343063354492,logsw,500,500,1884,12,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1286,0.59,0.495,2.3169190883636475,logsw,500,500,1884,12,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1287,0.355,0.325,2.2774648666381836,logsw,500,500,1884,12,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1288,0.485,0.465,2.229966163635254,logsw,500,500,1884,12,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1289,0.495,0.5,2.2633814811706543,logsw,500,500,1884,12,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1290,0.565,0.55,2.2689208984375,logsw,500,500,1884,12,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1291,0.54,0.505,2.2563676834106445,logsw,500,500,1884,12,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1292,0.585,0.595,2.2601568698883057,logsw,500,500,1884,12,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1293,0.505,0.52,2.2391865253448486,logsw,500,500,1884,12,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1294,0.375,0.385,4.202934980392456,logsw,500,500,1884,12,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1295,1.0,1.0,0.0,logsw,500,500,1884,12,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1296,1.0,1.0,0.0,logsw,500,500,929,1,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1297,0.925,0.5,2.251049041748047,logsw,500,500,929,1,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1298,0.85,0.505,2.236701011657715,logsw,500,500,929,1,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1299,0.82,0.5,2.2394309043884277,logsw,500,500,929,1,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1300,0.74,0.5,8.319542407989502,logsw,500,500,929,1,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1301,0.52,0.515,2.252105712890625,logsw,500,500,929,1,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1302,0.635,0.5,2.264354944229126,logsw,500,500,929,1,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1303,0.55,0.5,2.3164772987365723,logsw,500,500,929,1,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1304,0.615,0.5,2.335171699523926,logsw,500,500,929,1,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1305,0.605,0.5,2.2564234733581543,logsw,500,500,929,1,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1306,0.555,0.5,2.252793073654175,logsw,500,500,929,1,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1307,0.51,0.5,2.239459991455078,logsw,500,500,929,1,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1308,0.975,0.5,2.248527765274048,logsw,500,500,929,2,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1309,1.0,1.0,0.0,logsw,500,500,929,2,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1310,0.85,0.64,2.2479238510131836,logsw,500,500,929,2,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1311,0.82,0.82,2.254894495010376,logsw,500,500,929,2,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1312,0.635,0.51,2.2443947792053223,logsw,500,500,929,2,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1313,0.555,0.5,2.2887113094329834,logsw,500,500,929,2,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1314,0.64,0.605,2.2406392097473145,logsw,500,500,929,2,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1315,0.565,0.52,2.2574217319488525,logsw,500,500,929,2,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1316,0.545,0.575,2.259101152420044,logsw,500,500,929,2,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1317,0.575,0.565,2.2523388862609863,logsw,500,500,929,2,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1318,0.5,0.51,2.2715566158294678,logsw,500,500,929,2,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1319,0.57,0.51,2.2436225414276123,logsw,500,500,929,2,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1320,0.955,0.83,2.2491843700408936,logsw,500,500,929,3,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1321,0.905,0.605,2.2582082748413086,logsw,500,500,929,3,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1322,1.0,1.0,0.0,logsw,500,500,929,3,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1323,0.8,0.61,2.2385401725769043,logsw,500,500,929,3,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1324,0.71,0.5,2.276054859161377,logsw,500,500,929,3,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1325,0.575,0.545,2.2674529552459717,logsw,500,500,929,3,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1326,0.685,0.51,2.250345230102539,logsw,500,500,929,3,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1327,0.565,0.5,2.272486925125122,logsw,500,500,929,3,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1328,0.605,0.5,2.253098726272583,logsw,500,500,929,3,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1329,0.53,0.5,2.245375633239746,logsw,500,500,929,3,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1330,0.4,0.5,2.291145086288452,logsw,500,500,929,3,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1331,0.555,0.5,2.25203800201416,logsw,500,500,929,3,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1332,0.925,0.5,2.258744716644287,logsw,500,500,929,4,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1333,0.84,0.82,2.2562217712402344,logsw,500,500,929,4,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1334,0.79,0.655,2.278968572616577,logsw,500,500,929,4,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1335,1.0,1.0,0.0,logsw,500,500,929,4,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1336,0.62,0.505,2.2623491287231445,logsw,500,500,929,4,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1337,0.525,0.535,2.256913423538208,logsw,500,500,929,4,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1338,0.545,0.58,4.082010984420776,logsw,500,500,929,4,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1339,0.545,0.495,2.2581326961517334,logsw,500,500,929,4,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1340,0.595,0.54,2.265232801437378,logsw,500,500,929,4,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1341,0.595,0.565,2.2569127082824707,logsw,500,500,929,4,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1342,0.545,0.54,2.2711315155029297,logsw,500,500,929,4,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1343,0.505,0.515,2.248074531555176,logsw,500,500,929,4,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1344,0.925,0.55,2.327305555343628,logsw,500,500,929,5,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1345,0.9,0.715,2.2538957595825195,logsw,500,500,929,5,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1346,0.805,0.745,2.2662692070007324,logsw,500,500,929,5,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1347,0.795,0.665,2.285088062286377,logsw,500,500,929,5,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1348,1.0,1.0,0.0,logsw,500,500,929,5,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1349,0.6,0.6,2.2507383823394775,logsw,500,500,929,5,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1350,0.7,0.67,2.251085042953491,logsw,500,500,929,5,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1351,0.49,0.435,2.2589282989501953,logsw,500,500,929,5,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1352,0.565,0.505,2.2583189010620117,logsw,500,500,929,5,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1353,0.565,0.51,2.2559945583343506,logsw,500,500,929,5,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1354,0.555,0.575,2.253045082092285,logsw,500,500,929,5,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1355,0.525,0.47,2.2472708225250244,logsw,500,500,929,5,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1356,0.87,0.51,2.255131959915161,logsw,500,500,929,6,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1357,0.8,0.63,2.2600603103637695,logsw,500,500,929,6,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1358,0.705,0.695,2.2620394229888916,logsw,500,500,929,6,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1359,0.67,0.595,2.2480251789093018,logsw,500,500,929,6,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1360,0.625,0.505,2.2761542797088623,logsw,500,500,929,6,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1361,1.0,1.0,0.0,logsw,500,500,929,6,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1362,0.69,0.66,2.2601399421691895,logsw,500,500,929,6,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1363,0.595,0.54,2.269258975982666,logsw,500,500,929,6,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1364,0.585,0.525,2.274982452392578,logsw,500,500,929,6,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1365,0.585,0.58,2.278136730194092,logsw,500,500,929,6,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1366,0.415,0.52,2.270665407180786,logsw,500,500,929,6,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1367,0.515,0.495,2.240083932876587,logsw,500,500,929,6,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1368,0.525,0.505,2.2903475761413574,logsw,500,500,929,7,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1369,0.685,0.58,2.2398688793182373,logsw,500,500,929,7,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1370,0.545,0.535,2.2494237422943115,logsw,500,500,929,7,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1371,0.595,0.535,2.3874709606170654,logsw,500,500,929,7,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1372,0.595,0.52,2.2644035816192627,logsw,500,500,929,7,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1373,0.575,0.55,2.2541723251342773,logsw,500,500,929,7,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1374,1.0,1.0,0.0,logsw,500,500,929,7,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1375,0.555,0.565,2.2544872760772705,logsw,500,500,929,7,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1376,0.525,0.505,2.265796422958374,logsw,500,500,929,7,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1377,0.53,0.515,2.2698850631713867,logsw,500,500,929,7,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1378,0.54,0.5,2.236016273498535,logsw,500,500,929,7,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1379,0.53,0.535,2.2766809463500977,logsw,500,500,929,7,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1380,0.715,0.5,2.3257181644439697,logsw,500,500,929,8,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1381,0.75,0.59,2.2411184310913086,logsw,500,500,929,8,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1382,0.695,0.535,2.2433249950408936,logsw,500,500,929,8,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1383,0.7,0.71,2.233825922012329,logsw,500,500,929,8,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1384,0.545,0.465,2.2408242225646973,logsw,500,500,929,8,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1385,0.54,0.54,2.242975950241089,logsw,500,500,929,8,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1386,0.61,0.505,2.22403883934021,logsw,500,500,929,8,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
